Sales Enquiry as of 03/19/2026,,,,,,,,,,,
Order No.,Order Date,Required Date,Completed Date,Warehouse,Customer,Customer Type,Product,Product Group,Status,Quantity,Sub Total
SO-00000177,3/13/2026,3/13/2026,3/13/2026,Warehouse,KTOWN,General,Decaf Beans,Raw Material,Completed,1,25.3
SO-00000177,3/13/2026,3/13/2026,3/13/2026,Warehouse,KTOWN,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000177,3/13/2026,3/13/2026,3/13/2026,Warehouse,KTOWN,General,Cup Carriers,Cafe Supply,Completed,2,17.76
SO-00000177,3/13/2026,3/13/2026,3/13/2026,Warehouse,KTOWN,General,Coldbrew Concentrate,Raw Material,Completed,2,84.28
SO-00000177,3/13/2026,3/13/2026,3/13/2026,Warehouse,KTOWN,General,Caramel,Raw Material,Completed,1,22.9
SO-00000177,3/13/2026,3/13/2026,3/13/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,4,65.96
SO-00000177,3/13/2026,3/13/2026,3/13/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,1,32
SO-00000177,3/13/2026,3/13/2026,3/13/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000177,3/13/2026,3/13/2026,3/13/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,2,9
SO-00000176,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Whole Milk,Raw Material,Completed,14,63
SO-00000176,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,4,65.96
SO-00000176,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,12,206.4
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Tonic Water,Raw Material,Completed,1,36.52
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Paper Towel,Cafe Supply,Completed,1,23.9
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,5,160
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Mocha,Raw Material,Completed,2,45.74
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,1,240
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Lavender,Raw Material,Completed,1,7.3
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Ice Cups,Consumables,Completed,1,0
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Honey,Raw Material,Completed,1,0
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,20,506
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Chai,Raw Material,Completed,1,17.6
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,1,32
SO-00000175,3/12/2026,3/12/2026,3/12/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,23,103.5
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,12,206.4
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Sanchez (retail),Retail,Completed,5,0
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Rose,Raw Material,Completed,1,7.3
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Paper Bag,Cafe Supply,Completed,1,4.83
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,4,128
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Matcha Drizzle,Premades,Completed,2,18.42
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,11,278.3
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Coldbrew Concentrate,Raw Material,Completed,1,42.14
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,3,49.47
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,2,64
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000174,3/12/2026,3/12/2026,3/12/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,1,4.5
SO-00000173,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,Whole Milk,Raw Material,Completed,8,36
SO-00000173,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,2% Milk,Raw Material,Completed,2,9
SO-00000173,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,10,172
SO-00000173,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,3,49.47
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Passionfruit Puree,Premades,Completed,1,22.56
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,7,31.5
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,9,154.8
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Vanilla Syrup,Premades,Completed,3,28.26
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Ube Condensed Milk,Raw Material,Completed,1,0
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Tea Bag,Consumables,Completed,2,0
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Sugar Tub,Raw Material,Completed,2,0
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Scarlet Tea,Raw Material,Completed,1,0
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Sanchez (retail),Retail,Completed,5,0
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Paper Bag,Cafe Supply,Completed,1,4.83
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,3,96
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Matcha Drizzle,Premades,Completed,1,9.21
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Jasmine Tea,Raw Material,Completed,1,45.9
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Ice lid,Consumables,Completed,1,35.25
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Ice Cups,Consumables,Completed,1,0
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Half & Half,Raw Material,Completed,1,3.99
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,10,253
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Decaf Beans,Raw Material,Completed,2,50.6
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Condensed Milk,Raw Material,Completed,1,34.58
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Coldbrew Concentrate,Raw Material,Completed,1,42.14
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Chai,Raw Material,Completed,1,17.6
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Black Trash Bag,Cafe Supply,Completed,1,27.4
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,3,49.47
SO-00000172,3/11/2026,3/11/2026,3/11/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,1,32
SO-00000171,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,Sanchez (retail),Retail,Completed,7,0
SO-00000171,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,3,96
SO-00000171,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,1,240
SO-00000171,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,10,253
SO-00000171,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,Decaf Beans,Raw Material,Completed,2,50.6
SO-00000171,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,2,64
SO-00000171,3/11/2026,3/11/2026,3/11/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,10,172
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Vanilla Syrup,Premades,Completed,4,37.68
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Tonic Water,Raw Material,Completed,1,36.52
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Rose,Raw Material,Completed,1,7.3
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,3,96
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,M1200 Matcha,Raw Material,Completed,1,240
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Lid Plug,Consumables,Completed,1,15.42
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Ice lid,Consumables,Completed,1,35.25
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Custom Ice Cups,Consumables,Completed,1,57.9
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,10,253
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,3,49.47
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,1,32
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,15,67.5
SO-00000169,3/10/2026,3/10/2026,3/11/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,3,13.5
SO-00000168,3/10/2026,3/10/2026,3/11/2026,Warehouse,Gardena,General,Black Straws,Consumables,Completed,1,0
SO-00000168,3/10/2026,3/10/2026,3/11/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,4,128
SO-00000168,3/10/2026,3/10/2026,3/11/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,1,240
SO-00000168,3/10/2026,3/10/2026,3/11/2026,Warehouse,Gardena,General,Lavender,Raw Material,Completed,1,7.3
SO-00000168,3/10/2026,3/10/2026,3/11/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000168,3/10/2026,3/10/2026,3/11/2026,Warehouse,Gardena,General,Custom Ice Cups,Consumables,Completed,1,57.9
SO-00000168,3/10/2026,3/10/2026,3/11/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,10,253
SO-00000168,3/10/2026,3/10/2026,3/11/2026,Warehouse,Gardena,General,Dulce,Raw Material,Completed,1,22.9
SO-00000168,3/10/2026,3/10/2026,3/11/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,2% Milk,Raw Material,Completed,2,9
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Whole Milk,Raw Material,Completed,13,58.5
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,3,49.47
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,11,189.2
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,4,128
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Nitrile Gloves,Cafe Supply,Completed,1,39.9
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Custom Ice Cups,Consumables,Completed,1,57.9
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,9,227.7
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Dulce,Raw Material,Completed,1,22.9
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Condensed Milk,Raw Material,Completed,1,34.58
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,1,32
SO-00000167,3/9/2026,3/9/2026,3/11/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,9,154.8
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Tonic Water,Raw Material,Completed,1,36.52
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Black Straws,Consumables,Completed,1,0
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Receipt rolls,Cafe Supply,Completed,2,11.5
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Passionfruit,Raw Material,Completed,1,18.97
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,3,96
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,M1200 Matcha,Raw Material,Completed,1,240
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Lid Plug,Consumables,Completed,1,15.42
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Half & Half,Raw Material,Completed,1,3.99
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,12,303.6
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Caramel,Raw Material,Completed,1,22.9
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Beverage Napkin,Cafe Supply,Completed,1,17.59
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,3,49.47
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,16,72
SO-00000166,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,2,9
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,3,96
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,3,720
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,Custom Ice Cups,Consumables,Completed,1,57.9
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,Honey,Raw Material,Completed,1,0
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,9,227.7
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,Bleach,Cafe Supply,Completed,1,6.89
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,Black Trash Bag,Cafe Supply,Completed,1,27.4
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,1,32
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000164,3/9/2026,3/9/2026,3/9/2026,Warehouse,Gardena,General,10oz Hot Cup,Consumables,Completed,1,49.25
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Black Straws,Consumables,Completed,1,0
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,3,96
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,M1200 Matcha,Raw Material,Completed,1,240
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Ice lid,Consumables,Completed,1,35.25
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Custom Ice Cups,Consumables,Completed,1,57.9
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,12,303.6
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Cup Carriers,Cafe Supply,Completed,2,17.76
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Beverage Napkin,Cafe Supply,Completed,1,17.59
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,10,172
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,2,32.98
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,1,32
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,2,122.22
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,22,99
SO-00000163,3/9/2026,3/9/2026,3/9/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,2,9
,,,,,,,,,Totals,"1,348","29,145.51"
